geo_device_id,region,country,device_model,os_version
gd_02492,NAM,US,Galaxy S23,Android 15
gd_02493,NAM,CA,Galaxy S23,Android 12
gd_02494,LATAM,AR,Pixel 7,Android 14
gd_02495,APAC,JP,iPhone 15,iOS 17.5
gd_02496,NAM,CA,iPhone 14,iOS 17.5
gd_02497,APAC,ID,Galaxy A54,Android 13
gd_02498,LATAM,MX,Redmi Note 12,Android 14
gd_02499,MEA,ZA,iPhone 14,iOS 17.2
gd_02500,APAC,JP,iPhone 15,iOS 18.1
gd_02501,NAM,US,Pixel 8,Android 13
gd_02502,APAC,PH,Redmi Note 12,Android 13
gd_02503,APAC,PH,iPhone 14,iOS 18.1
gd_02504,APAC,ID,Pixel 8,Android 14
gd_02505,LATAM,MX,iPhone 13,iOS 17.2
gd_02506,EU,FR,Pixel 7,Android 13
gd_02507,EU,FR,Pixel 7,Android 15
gd_02508,APAC,JP,iPhone 13,iOS 17.2
gd_02509,NAM,US,Galaxy S23,Android 12
gd_02510,NAM,CA,Galaxy A54,Android 14
gd_02511,NAM,US,Galaxy A54,Android 15
gd_02512,EU,ES,Pixel 8,Android 13
gd_02513,APAC,IN,Pixel 7,Android 12
gd_02514,APAC,PH,iPhone 13,iOS 18.1
gd_02515,EU,DE,Pixel 8,Android 13
gd_02516,NAM,US,iPhone 13,iOS 18.1
gd_02517,NAM,CA,Galaxy A54,Android 13
gd_02518,EU,UK,Pixel 7,Android 13
gd_02519,EU,FR,iPhone 13,iOS 16.4
gd_02520,EU,UK,iPhone 13,iOS 17.5
gd_02521,APAC,ID,iPhone 15,iOS 17.5
gd_02522,NAM,US,iPhone 14,iOS 17.5
gd_02523,EU,FR,Galaxy S23,Android 14
gd_02524,MEA,NG,iPhone 14,iOS 17.2
gd_02525,APAC,JP,iPhone 14,iOS 18.1
gd_02526,NAM,CA,Pixel 8,Android 13
gd_02527,EU,DE,iPhone 14,iOS 17.5
gd_02528,LATAM,BR,Pixel 8,Android 14
gd_02529,APAC,ID,iPhone 14,iOS 16.4
gd_02530,APAC,JP,Redmi Note 12,Android 13
gd_02531,MEA,ZA,Pixel 8,Android 13
gd_02532,MEA,ZA,Galaxy S23,Android 12
gd_02533,EU,FR,iPhone 13,iOS 16.4
gd_02534,LATAM,AR,iPhone 13,iOS 17.5
gd_02535,NAM,US,Galaxy A54,Android 12
gd_02536,EU,DE,iPhone 14,iOS 17.2
gd_02537,APAC,ID,iPhone 13,iOS 17.2
gd_02538,EU,UK,iPhone 13,iOS 16.4
gd_02539,MEA,AE,iPhone 15,iOS 17.2
gd_02540,APAC,JP,iPhone 14,iOS 16.4
gd_02541,LATAM,AR,Galaxy S23,Android 14
gd_02542,NAM,US,Pixel 7,Android 13
gd_02543,APAC,JP,iPhone 13,iOS 18.1
gd_02544,APAC,ID,Galaxy A54,Android 14
gd_02545,EU,ES,iPhone 14,iOS 17.2
gd_02546,MEA,ZA,Galaxy S23,Android 15
gd_02547,APAC,PH,Pixel 7,Android 12
gd_02548,NAM,US,iPhone 13,iOS 17.2
gd_02549,NAM,US,Pixel 7,Android 12
gd_02550,LATAM,MX,Pixel 7,Android 14
gd_02551,NAM,CA,iPhone 13,iOS 17.2
gd_02552,APAC,PH,iPhone 13,iOS 18.1
gd_02553,APAC,PH,iPhone 13,iOS 16.4
gd_02554,EU,FR,iPhone 13,iOS 17.2
gd_02555,APAC,JP,Redmi Note 12,Android 13
gd_02556,NAM,US,Pixel 7,Android 12
gd_02557,LATAM,BR,iPhone 14,iOS 17.5
gd_02558,LATAM,BR,Pixel 7,Android 15
gd_02559,EU,DE,Pixel 8,Android 13
gd_02560,EU,ES,Pixel 7,Android 14
gd_02561,APAC,IN,Galaxy A54,Android 14
gd_02562,LATAM,BR,Galaxy A54,Android 15
gd_02563,APAC,PH,iPhone 15,iOS 18.1
gd_02564,APAC,ID,Pixel 8,Android 15
gd_02565,EU,UK,iPhone 13,iOS 18.1
gd_02566,NAM,CA,Galaxy A54,Android 12
gd_02567,APAC,IN,iPhone 13,iOS 18.1
gd_02568,NAM,CA,iPhone 14,iOS 18.1
gd_02569,LATAM,MX,iPhone 14,iOS 17.2
gd_02570,NAM,CA,Galaxy A54,Android 13
gd_02571,NAM,US,Galaxy S23,Android 12
gd_02572,MEA,NG,Galaxy A54,Android 12
gd_02573,APAC,PH,iPhone 13,iOS 16.4
gd_02574,NAM,CA,Pixel 8,Android 14
gd_02575,EU,FR,Galaxy A54,Android 13
gd_02576,APAC,PH,Galaxy A54,Android 13
gd_02577,APAC,JP,Pixel 8,Android 12
gd_02578,APAC,IN,iPhone 14,iOS 18.1
gd_02579,EU,DE,iPhone 13,iOS 16.4
gd_02580,LATAM,AR,iPhone 13,iOS 18.1
gd_02581,APAC,PH,iPhone 15,iOS 18.1
gd_02582,APAC,JP,Pixel 7,Android 12
gd_02583,APAC,JP,iPhone 13,iOS 18.1
gd_02584,EU,DE,iPhone 14,iOS 17.5
gd_02585,APAC,IN,Galaxy S23,Android 15
gd_02586,EU,ES,Pixel 7,Android 13
gd_02587,NAM,US,Pixel 7,Android 14
gd_02588,LATAM,BR,Redmi Note 12,Android 12
gd_02589,APAC,JP,iPhone 14,iOS 16.4
gd_02590,EU,DE,iPhone 13,iOS 17.2
gd_02591,EU,UK,iPhone 14,iOS 18.1
gd_02592,LATAM,BR,iPhone 14,iOS 16.4
gd_02593,APAC,JP,Galaxy S23,Android 12
gd_02594,MEA,ZA,iPhone 14,iOS 17.5
gd_02595,MEA,NG,iPhone 15,iOS 17.5
gd_02596,NAM,US,iPhone 14,iOS 17.5
gd_02597,EU,DE,Galaxy A54,Android 15
gd_02598,APAC,ID,Redmi Note 12,Android 13
gd_02599,MEA,NG,iPhone 14,iOS 18.1
gd_02600,NAM,CA,iPhone 15,iOS 18.1
gd_02601,MEA,NG,iPhone 13,iOS 17.2
gd_02602,MEA,AE,Galaxy S23,Android 14
gd_02603,NAM,CA,Pixel 7,Android 13
gd_02604,APAC,IN,iPhone 13,iOS 17.5
gd_02605,EU,DE,Redmi Note 12,Android 15
gd_02606,NAM,US,Pixel 8,Android 12
gd_02607,EU,UK,iPhone 14,iOS 17.2
gd_02608,NAM,CA,iPhone 15,iOS 18.1
gd_02609,EU,ES,iPhone 15,iOS 17.2
gd_02610,APAC,JP,Pixel 7,Android 13
gd_02611,NAM,US,iPhone 13,iOS 17.2
gd_02612,MEA,AE,Galaxy A54,Android 15
gd_02613,MEA,NG,Pixel 7,Android 13
gd_02614,NAM,US,iPhone 14,iOS 17.5
gd_02615,LATAM,BR,Redmi Note 12,Android 12
gd_02616,EU,UK,iPhone 13,iOS 17.5
gd_02617,APAC,PH,iPhone 15,iOS 17.5
gd_02618,APAC,IN,iPhone 14,iOS 17.2
gd_02619,MEA,ZA,Redmi Note 12,Android 13
gd_02620,NAM,CA,iPhone 13,iOS 17.5
gd_02621,APAC,ID,Galaxy A54,Android 12
gd_02622,APAC,PH,Galaxy S23,Android 12
gd_02623,NAM,US,Galaxy A54,Android 15
gd_02624,APAC,ID,iPhone 15,iOS 17.2
gd_02625,APAC,ID,iPhone 13,iOS 17.2
gd_02626,APAC,ID,Pixel 8,Android 14
gd_02627,NAM,CA,Galaxy A54,Android 12
gd_02628,NAM,CA,Redmi Note 12,Android 15
gd_02629,APAC,JP,Redmi Note 12,Android 15
gd_02630,MEA,AE,Galaxy S23,Android 13
gd_02631,EU,DE,Redmi Note 12,Android 12
gd_02632,APAC,ID,Pixel 7,Android 13
gd_02633,LATAM,AR,Redmi Note 12,Android 15
gd_02634,EU,FR,iPhone 15,iOS 16.4
gd_02635,MEA,AE,Galaxy A54,Android 15
gd_02636,EU,UK,Pixel 8,Android 13
gd_02637,APAC,PH,Galaxy S23,Android 15
gd_02638,EU,DE,iPhone 15,iOS 18.1
gd_02639,LATAM,BR,iPhone 14,iOS 17.5
gd_02640,NAM,CA,Pixel 8,Android 13
gd_02641,APAC,ID,iPhone 13,iOS 18.1
gd_02642,EU,DE,iPhone 15,iOS 16.4
gd_02643,APAC,PH,Galaxy S23,Android 14
gd_02644,EU,DE,Galaxy A54,Android 13
gd_02645,APAC,PH,iPhone 13,iOS 18.1
gd_02646,APAC,PH,iPhone 14,iOS 16.4
gd_02647,APAC,JP,Galaxy S23,Android 14
gd_02648,APAC,PH,iPhone 14,iOS 17.5
gd_02649,EU,FR,iPhone 14,iOS 17.2
gd_02650,APAC,IN,iPhone 15,iOS 17.5
gd_02651,APAC,JP,iPhone 13,iOS 17.5
gd_02652,LATAM,MX,iPhone 14,iOS 16.4
gd_02653,NAM,CA,Pixel 8,Android 15
gd_02654,EU,FR,Pixel 7,Android 14
gd_02655,NAM,US,iPhone 14,iOS 18.1
gd_02656,EU,DE,iPhone 15,iOS 17.5
gd_02657,APAC,PH,iPhone 14,iOS 16.4
gd_02658,APAC,JP,iPhone 14,iOS 16.4
gd_02659,NAM,CA,Pixel 7,Android 12
gd_02660,EU,ES,Pixel 8,Android 13
gd_02661,EU,DE,iPhone 14,iOS 18.1
gd_02662,EU,DE,iPhone 15,iOS 17.5
gd_02663,APAC,IN,Galaxy A54,Android 12
gd_02664,EU,ES,Pixel 7,Android 12
gd_02665,MEA,AE,Pixel 7,Android 12
gd_02666,EU,DE,iPhone 13,iOS 17.5
gd_02667,APAC,ID,Galaxy S23,Android 13
gd_02668,LATAM,MX,iPhone 15,iOS 18.1
gd_02669,LATAM,MX,iPhone 14,iOS 16.4
gd_02670,NAM,US,iPhone 14,iOS 18.1
gd_02671,MEA,ZA,iPhone 15,iOS 17.5
gd_02672,EU,ES,iPhone 13,iOS 16.4
gd_02673,APAC,IN,Pixel 7,Android 14
gd_02674,APAC,JP,iPhone 15,iOS 17.2
gd_02675,NAM,CA,iPhone 15,iOS 17.5
gd_02676,EU,ES,iPhone 14,iOS 18.1
gd_02677,NAM,CA,Galaxy S23,Android 12
gd_02678,NAM,US,iPhone 14,iOS 16.4
gd_02679,EU,DE,iPhone 15,iOS 17.2
gd_02680,NAM,CA,iPhone 13,iOS 17.2
gd_02681,MEA,NG,Pixel 7,Android 15
gd_02682,APAC,PH,Galaxy S23,Android 14
gd_02683,EU,UK,iPhone 13,iOS 16.4
gd_02684,MEA,ZA,iPhone 14,iOS 16.4
gd_02685,MEA,AE,Galaxy S23,Android 13
gd_02686,APAC,ID,iPhone 15,iOS 18.1
gd_02687,LATAM,MX,Redmi Note 12,Android 14
gd_02688,LATAM,BR,Pixel 7,Android 12
gd_02689,EU,FR,iPhone 14,iOS 17.5
gd_02690,EU,FR,iPhone 15,iOS 17.2
gd_02691,APAC,JP,iPhone 14,iOS 17.2
gd_02692,NAM,US,Pixel 8,Android 14
gd_02693,LATAM,AR,Pixel 7,Android 14
gd_02694,MEA,NG,Redmi Note 12,Android 14
gd_02695,LATAM,AR,iPhone 14,iOS 18.1
gd_02696,LATAM,AR,Pixel 7,Android 14
gd_02697,NAM,US,Pixel 8,Android 12
gd_02698,NAM,US,iPhone 13,iOS 17.2
gd_02699,NAM,US,Redmi Note 12,Android 13
gd_02700,APAC,PH,Galaxy A54,Android 12
gd_02701,EU,FR,Galaxy A54,Android 12
gd_02702,NAM,CA,Redmi Note 12,Android 14
gd_02703,LATAM,MX,iPhone 15,iOS 17.2
gd_02704,EU,DE,iPhone 13,iOS 17.2
gd_02705,EU,FR,iPhone 13,iOS 17.2
gd_02706,APAC,ID,Pixel 7,Android 15
gd_02707,LATAM,AR,iPhone 13,iOS 17.5
gd_02708,EU,UK,Redmi Note 12,Android 12
gd_02709,APAC,JP,Redmi Note 12,Android 15
gd_02710,APAC,JP,Galaxy A54,Android 15
gd_02711,LATAM,BR,iPhone 13,iOS 16.4
gd_02712,EU,ES,iPhone 15,iOS 17.5
gd_02713,NAM,US,iPhone 15,iOS 17.5
gd_02714,LATAM,MX,Redmi Note 12,Android 13
gd_02715,APAC,PH,iPhone 15,iOS 18.1
gd_02716,EU,ES,Galaxy A54,Android 13
gd_02717,APAC,PH,Pixel 8,Android 12
gd_02718,EU,ES,iPhone 14,iOS 17.5
gd_02719,NAM,US,iPhone 14,iOS 17.2
gd_02720,APAC,ID,Redmi Note 12,Android 14
gd_02721,EU,UK,iPhone 15,iOS 18.1
gd_02722,APAC,IN,Pixel 7,Android 12
gd_02723,EU,FR,Pixel 8,Android 12
gd_02724,LATAM,MX,iPhone 13,iOS 17.5
gd_02725,EU,UK,iPhone 13,iOS 18.1
gd_02726,EU,ES,iPhone 15,iOS 16.4
gd_02727,APAC,ID,Galaxy A54,Android 12
gd_02728,LATAM,BR,Galaxy A54,Android 12
gd_02729,APAC,JP,Pixel 8,Android 14
gd_02730,APAC,JP,iPhone 14,iOS 16.4
gd_02731,EU,ES,Pixel 8,Android 14
gd_02732,APAC,JP,iPhone 15,iOS 16.4
gd_02733,NAM,US,Galaxy S23,Android 15
gd_02734,LATAM,BR,Pixel 8,Android 14
gd_02735,NAM,CA,iPhone 15,iOS 17.2
gd_02736,NAM,US,iPhone 13,iOS 18.1
gd_02737,EU,ES,Galaxy A54,Android 12
gd_02738,EU,DE,Galaxy A54,Android 12
gd_02739,APAC,PH,iPhone 13,iOS 17.5
gd_02740,MEA,ZA,Pixel 7,Android 15
gd_02741,APAC,JP,iPhone 13,iOS 17.5
gd_02742,APAC,PH,Redmi Note 12,Android 14
gd_02743,LATAM,MX,Pixel 7,Android 15
gd_02744,EU,ES,iPhone 14,iOS 17.5
gd_02745,LATAM,MX,iPhone 13,iOS 18.1
gd_02746,EU,UK,Galaxy S23,Android 15
gd_02747,LATAM,AR,Redmi Note 12,Android 14
gd_02748,APAC,ID,iPhone 15,iOS 17.5
gd_02749,EU,ES,iPhone 13,iOS 16.4
gd_02750,MEA,ZA,Galaxy A54,Android 13
gd_02751,EU,ES,iPhone 13,iOS 18.1
gd_02752,MEA,AE,iPhone 15,iOS 18.1
gd_02753,NAM,US,Galaxy S23,Android 12
gd_02754,NAM,US,iPhone 13,iOS 17.5
gd_02755,EU,FR,iPhone 14,iOS 17.2
gd_02756,MEA,ZA,Galaxy A54,Android 12
gd_02757,EU,FR,Pixel 7,Android 13
gd_02758,NAM,US,Redmi Note 12,Android 13
gd_02759,APAC,ID,Pixel 7,Android 14
gd_02760,EU,FR,iPhone 14,iOS 16.4
gd_02761,EU,ES,Pixel 7,Android 15
gd_02762,LATAM,BR,Galaxy S23,Android 14
gd_02763,NAM,US,Redmi Note 12,Android 13
gd_02764,LATAM,MX,iPhone 15,iOS 16.4
gd_02765,NAM,US,Redmi Note 12,Android 13
gd_02766,LATAM,AR,Redmi Note 12,Android 12
gd_02767,LATAM,MX,iPhone 14,iOS 16.4
gd_02768,APAC,IN,Redmi Note 12,Android 15
gd_02769,NAM,US,Galaxy A54,Android 15
gd_02770,APAC,ID,Galaxy A54,Android 14
gd_02771,APAC,ID,Pixel 7,Android 13
gd_02772,MEA,AE,Galaxy S23,Android 12
gd_02773,NAM,US,Redmi Note 12,Android 13
gd_02774,EU,FR,iPhone 14,iOS 17.5
gd_02775,NAM,US,iPhone 15,iOS 17.2
gd_02776,APAC,PH,iPhone 15,iOS 16.4
gd_02777,APAC,ID,iPhone 15,iOS 16.4
gd_02778,MEA,AE,Galaxy S23,Android 14
gd_02779,NAM,CA,Redmi Note 12,Android 15
gd_02780,EU,DE,Galaxy A54,Android 12
gd_02781,APAC,JP,iPhone 15,iOS 17.2
gd_02782,APAC,IN,Galaxy A54,Android 15
gd_02783,EU,DE,Pixel 8,Android 12
gd_02784,NAM,CA,iPhone 14,iOS 17.2
gd_02785,APAC,ID,Galaxy S23,Android 12
gd_02786,NAM,US,Pixel 8,Android 15
gd_02787,NAM,US,iPhone 14,iOS 18.1
gd_02788,EU,FR,Galaxy S23,Android 13
gd_02789,NAM,CA,iPhone 15,iOS 17.2
gd_02790,NAM,US,Redmi Note 12,Android 13
gd_02791,LATAM,BR,Pixel 8,Android 12
gd_02792,APAC,JP,Redmi Note 12,Android 14
gd_02793,APAC,PH,iPhone 13,iOS 18.1
gd_02794,APAC,PH,iPhone 14,iOS 17.5
gd_02795,LATAM,BR,Redmi Note 12,Android 13
gd_02796,APAC,JP,Pixel 7,Android 15
gd_02797,LATAM,AR,iPhone 13,iOS 17.2
gd_02798,NAM,US,Galaxy A54,Android 13
gd_02799,LATAM,AR,iPhone 14,iOS 18.1
gd_02800,NAM,CA,Galaxy S23,Android 12
gd_02801,EU,UK,iPhone 14,iOS 17.5
gd_02802,APAC,JP,iPhone 15,iOS 17.2
gd_02803,EU,FR,iPhone 13,iOS 16.4
gd_02804,NAM,CA,iPhone 15,iOS 16.4
gd_02805,MEA,AE,iPhone 14,iOS 18.1
gd_02806,EU,DE,Galaxy S23,Android 12
gd_02807,EU,UK,iPhone 14,iOS 17.2
gd_02808,APAC,JP,iPhone 13,iOS 17.5
gd_02809,LATAM,MX,Redmi Note 12,Android 13
gd_02810,APAC,PH,iPhone 13,iOS 17.5
gd_02811,NAM,CA,Galaxy A54,Android 12
gd_02812,NAM,US,Pixel 7,Android 13
gd_02813,EU,FR,iPhone 15,iOS 18.1
gd_02814,APAC,ID,Pixel 7,Android 13
gd_02815,APAC,ID,Galaxy S23,Android 12
gd_02816,MEA,NG,Pixel 8,Android 13
gd_02817,LATAM,MX,Redmi Note 12,Android 13
gd_02818,APAC,JP,iPhone 13,iOS 17.2
gd_02819,EU,DE,Pixel 7,Android 12
gd_02820,APAC,ID,iPhone 14,iOS 17.5
gd_02821,NAM,CA,Pixel 7,Android 13
gd_02822,EU,DE,iPhone 14,iOS 17.5
gd_02823,NAM,US,Pixel 8,Android 14
gd_02824,NAM,US,Galaxy S23,Android 15
gd_02825,APAC,IN,Pixel 7,Android 12
gd_02826,EU,ES,Galaxy S23,Android 12
gd_02827,APAC,ID,Pixel 8,Android 13
gd_02828,EU,DE,iPhone 15,iOS 17.2
gd_02829,APAC,ID,iPhone 14,iOS 16.4
gd_02830,EU,DE,Galaxy A54,Android 12
gd_02831,APAC,PH,iPhone 15,iOS 17.5
gd_02832,NAM,US,Galaxy S23,Android 15
gd_02833,NAM,CA,iPhone 14,iOS 17.2
gd_02834,MEA,AE,Galaxy A54,Android 15
gd_02835,EU,DE,iPhone 13,iOS 17.5
gd_02836,LATAM,MX,Redmi Note 12,Android 14
gd_02837,NAM,CA,Galaxy S23,Android 15
gd_02838,APAC,PH,Pixel 7,Android 15
gd_02839,NAM,CA,Pixel 8,Android 14
gd_02840,NAM,CA,Galaxy A54,Android 13
gd_02841,APAC,ID,iPhone 15,iOS 17.5
gd_02842,EU,FR,iPhone 14,iOS 17.5
gd_02843,NAM,US,Pixel 7,Android 12
gd_02844,APAC,IN,iPhone 14,iOS 16.4
gd_02845,NAM,US,iPhone 13,iOS 17.5
gd_02846,APAC,PH,iPhone 14,iOS 17.5
gd_02847,EU,FR,Pixel 7,Android 13
gd_02848,APAC,ID,iPhone 15,iOS 16.4
gd_02849,APAC,IN,iPhone 15,iOS 18.1
gd_02850,NAM,CA,iPhone 13,iOS 16.4
gd_02851,NAM,US,Pixel 8,Android 12
gd_02852,NAM,US,Galaxy S23,Android 13
gd_02853,NAM,CA,iPhone 13,iOS 17.2
gd_02854,MEA,NG,iPhone 13,iOS 17.2
gd_02855,APAC,IN,iPhone 15,iOS 16.4
gd_02856,NAM,US,iPhone 14,iOS 16.4
gd_02857,APAC,PH,Redmi Note 12,Android 12
gd_02858,LATAM,MX,Pixel 7,Android 13
gd_02859,APAC,JP,Redmi Note 12,Android 12
gd_02860,LATAM,BR,iPhone 15,iOS 17.5
gd_02861,APAC,JP,iPhone 13,iOS 17.2
gd_02862,APAC,IN,iPhone 14,iOS 16.4
gd_02863,NAM,US,Pixel 8,Android 14
gd_02864,APAC,PH,iPhone 15,iOS 18.1
gd_02865,EU,FR,Redmi Note 12,Android 13
gd_02866,LATAM,MX,Pixel 8,Android 15
gd_02867,APAC,JP,iPhone 15,iOS 17.5
gd_02868,APAC,JP,Galaxy A54,Android 12
gd_02869,NAM,US,iPhone 13,iOS 17.2
gd_02870,NAM,US,Pixel 7,Android 15
gd_02871,EU,FR,Galaxy A54,Android 15
gd_02872,NAM,CA,Pixel 8,Android 15
gd_02873,APAC,JP,iPhone 15,iOS 16.4
gd_02874,APAC,JP,Pixel 8,Android 14
gd_02875,EU,ES,iPhone 14,iOS 18.1
gd_02876,MEA,ZA,Redmi Note 12,Android 15
gd_02877,NAM,US,iPhone 15,iOS 17.2
gd_02878,LATAM,BR,iPhone 15,iOS 18.1
gd_02879,NAM,CA,Pixel 7,Android 14
gd_02880,APAC,ID,iPhone 15,iOS 18.1
gd_02881,EU,ES,iPhone 15,iOS 17.5
gd_02882,APAC,ID,Galaxy A54,Android 15
gd_02883,NAM,US,iPhone 13,iOS 17.5
gd_02884,NAM,CA,iPhone 14,iOS 18.1
gd_02885,NAM,US,Redmi Note 12,Android 15
gd_02886,APAC,PH,Pixel 8,Android 12
gd_02887,APAC,ID,iPhone 13,iOS 17.2
gd_02888,NAM,US,Redmi Note 12,Android 14
gd_02889,APAC,ID,Galaxy S23,Android 14
gd_02890,NAM,CA,Galaxy A54,Android 12
gd_02891,EU,UK,Pixel 8,Android 15
gd_02892,NAM,CA,Galaxy S23,Android 14
gd_02893,EU,DE,Pixel 8,Android 15
gd_02894,EU,UK,Redmi Note 12,Android 12
gd_02895,NAM,CA,iPhone 13,iOS 17.2
gd_02896,LATAM,MX,Pixel 8,Android 15
gd_02897,APAC,IN,iPhone 15,iOS 17.5
gd_02898,EU,UK,iPhone 15,iOS 17.2
gd_02899,EU,UK,Pixel 8,Android 13
gd_02900,APAC,JP,iPhone 14,iOS 16.4
gd_02901,APAC,PH,Galaxy S23,Android 13
gd_02902,APAC,JP,iPhone 15,iOS 17.5
gd_02903,APAC,ID,iPhone 15,iOS 17.5
gd_02904,EU,DE,iPhone 15,iOS 17.5
gd_02905,NAM,CA,Pixel 7,Android 12
gd_02906,EU,DE,Pixel 8,Android 12
gd_02907,NAM,US,iPhone 14,iOS 17.5
gd_02908,APAC,PH,iPhone 14,iOS 17.5
gd_02909,LATAM,BR,Pixel 7,Android 12
gd_02910,NAM,CA,Galaxy A54,Android 12
gd_02911,EU,UK,Redmi Note 12,Android 13
gd_02912,LATAM,MX,Galaxy S23,Android 15
gd_02913,EU,FR,iPhone 13,iOS 18.1
gd_02914,NAM,CA,Redmi Note 12,Android 15
gd_02915,EU,ES,Pixel 8,Android 15
gd_02916,LATAM,AR,iPhone 13,iOS 17.2
gd_02917,APAC,JP,iPhone 15,iOS 18.1
gd_02918,APAC,PH,Redmi Note 12,Android 13
gd_02919,APAC,JP,iPhone 13,iOS 17.5
gd_02920,NAM,US,Pixel 7,Android 12
gd_02921,EU,FR,Redmi Note 12,Android 13
gd_02922,APAC,ID,iPhone 13,iOS 17.2
gd_02923,EU,FR,Galaxy S23,Android 13
gd_02924,EU,ES,iPhone 15,iOS 17.5
gd_02925,APAC,IN,iPhone 14,iOS 16.4
gd_02926,NAM,CA,iPhone 14,iOS 17.2
gd_02927,APAC,IN,Pixel 8,Android 14
gd_02928,MEA,AE,Galaxy S23,Android 15
gd_02929,APAC,IN,iPhone 13,iOS 17.5
gd_02930,APAC,JP,iPhone 15,iOS 17.2
gd_02931,NAM,US,Pixel 7,Android 15
gd_02932,EU,DE,Redmi Note 12,Android 12
gd_02933,EU,DE,Redmi Note 12,Android 15
gd_02934,NAM,US,iPhone 13,iOS 17.2
gd_02935,LATAM,AR,iPhone 14,iOS 17.5
gd_02936,APAC,ID,Pixel 7,Android 13
gd_02937,APAC,PH,Galaxy A54,Android 14
gd_02938,APAC,JP,Pixel 7,Android 15
gd_02939,EU,FR,iPhone 15,iOS 17.2
gd_02940,EU,DE,iPhone 15,iOS 18.1
gd_02941,EU,ES,Galaxy A54,Android 12
gd_02942,EU,FR,iPhone 14,iOS 17.2
gd_02943,NAM,US,Pixel 7,Android 14
gd_02944,MEA,NG,Galaxy A54,Android 13
gd_02945,MEA,AE,Galaxy S23,Android 15
gd_02946,NAM,CA,Galaxy S23,Android 15
gd_02947,NAM,US,Pixel 8,Android 15
gd_02948,LATAM,BR,iPhone 13,iOS 18.1
gd_02949,APAC,ID,iPhone 13,iOS 18.1
gd_02950,APAC,JP,Pixel 8,Android 14
gd_02951,EU,FR,iPhone 13,iOS 16.4
gd_02952,APAC,JP,iPhone 13,iOS 17.5
gd_02953,EU,DE,iPhone 14,iOS 18.1
gd_02954,NAM,CA,Galaxy S23,Android 14
gd_02955,NAM,CA,Redmi Note 12,Android 13
gd_02956,APAC,JP,Pixel 7,Android 12
gd_02957,LATAM,AR,iPhone 13,iOS 18.1
gd_02958,NAM,US,Redmi Note 12,Android 15
gd_02959,APAC,IN,iPhone 13,iOS 17.2
gd_02960,APAC,ID,Galaxy S23,Android 13
gd_02961,NAM,US,Galaxy A54,Android 15
gd_02962,MEA,NG,Galaxy S23,Android 15
gd_02963,LATAM,MX,iPhone 14,iOS 16.4
gd_02964,MEA,NG,Redmi Note 12,Android 13
gd_02965,LATAM,BR,iPhone 13,iOS 17.2
gd_02966,NAM,CA,Pixel 8,Android 12
gd_02967,NAM,US,iPhone 14,iOS 16.4
gd_02968,EU,ES,iPhone 14,iOS 16.4
gd_02969,NAM,CA,Redmi Note 12,Android 14
gd_02970,APAC,ID,iPhone 14,iOS 17.5
gd_02971,LATAM,AR,Pixel 8,Android 14
gd_02972,LATAM,MX,iPhone 15,iOS 17.5
gd_02973,MEA,NG,Galaxy S23,Android 12
gd_02974,MEA,ZA,iPhone 14,iOS 17.2
gd_02975,EU,FR,Pixel 7,Android 15
gd_02976,EU,UK,Galaxy S23,Android 13
gd_02977,APAC,PH,iPhone 13,iOS 18.1
gd_02978,MEA,NG,iPhone 13,iOS 16.4
gd_02979,APAC,JP,Galaxy S23,Android 13
gd_02980,EU,ES,iPhone 15,iOS 16.4
gd_02981,LATAM,AR,Galaxy S23,Android 13
gd_02982,EU,UK,Redmi Note 12,Android 13
gd_02983,NAM,US,Pixel 7,Android 12
gd_02984,MEA,NG,iPhone 14,iOS 17.2
gd_02985,APAC,IN,Pixel 7,Android 15
gd_02986,EU,ES,iPhone 13,iOS 17.5
gd_02987,APAC,ID,iPhone 13,iOS 18.1
gd_02988,MEA,AE,iPhone 15,iOS 17.2
gd_02989,APAC,JP,Galaxy A54,Android 12
gd_02990,EU,FR,Pixel 7,Android 13
gd_02991,APAC,IN,Pixel 7,Android 14
gd_02992,NAM,CA,iPhone 15,iOS 17.5
gd_02993,EU,ES,Pixel 7,Android 12
gd_02994,LATAM,BR,iPhone 14,iOS 16.4
gd_02995,NAM,US,iPhone 15,iOS 16.4
gd_02996,LATAM,MX,Pixel 7,Android 15
gd_02997,EU,ES,Pixel 8,Android 13
gd_02998,LATAM,BR,iPhone 13,iOS 18.1
gd_02999,APAC,IN,Pixel 8,Android 14
gd_03000,EU,DE,Pixel 8,Android 12
gd_03001,NAM,CA,iPhone 15,iOS 17.5
gd_03002,APAC,IN,iPhone 13,iOS 16.4
gd_03003,MEA,AE,Pixel 8,Android 15
gd_03004,EU,ES,iPhone 13,iOS 17.2
gd_03005,APAC,IN,iPhone 15,iOS 18.1
gd_03006,EU,UK,iPhone 13,iOS 16.4
gd_03007,LATAM,MX,iPhone 14,iOS 17.2
gd_03008,MEA,ZA,Galaxy A54,Android 13
gd_03009,LATAM,AR,Galaxy A54,Android 12
gd_03010,APAC,PH,Pixel 7,Android 14
gd_03011,EU,ES,Pixel 7,Android 13
gd_03012,NAM,CA,Redmi Note 12,Android 14
gd_03013,NAM,CA,iPhone 13,iOS 17.2
gd_03014,NAM,US,Pixel 8,Android 15
gd_03015,LATAM,BR,Pixel 7,Android 14
gd_03016,EU,ES,Redmi Note 12,Android 14
