geo_device_id,region,country,device_model,os_version
gd_02491,EU,ES,iPhone 14,iOS 18.1
gd_02492,APAC,JP,iPhone 14,iOS 17.5
gd_02493,LATAM,MX,iPhone 15,iOS 17.5
gd_02494,EU,UK,Redmi Note 12,Android 12
gd_02495,MEA,NG,iPhone 14,iOS 18.1
gd_02496,LATAM,BR,iPhone 13,iOS 18.1
gd_02497,NAM,CA,iPhone 15,iOS 16.4
gd_02498,LATAM,BR,Galaxy S23,Android 15
gd_02499,APAC,PH,Galaxy S23,Android 13
gd_02500,APAC,IN,Galaxy A54,Android 15
gd_02501,APAC,PH,Galaxy A54,Android 14
gd_02502,LATAM,MX,Redmi Note 12,Android 12
gd_02503,APAC,IN,iPhone 14,iOS 17.5
gd_02504,APAC,JP,Galaxy A54,Android 13
gd_02505,NAM,CA,Pixel 8,Android 12
gd_02506,EU,UK,Redmi Note 12,Android 15
gd_02507,LATAM,AR,iPhone 13,iOS 17.2
gd_02508,APAC,PH,iPhone 15,iOS 16.4
gd_02509,NAM,CA,iPhone 13,iOS 17.2
gd_02510,LATAM,MX,iPhone 15,iOS 17.2
gd_02511,LATAM,BR,Redmi Note 12,Android 13
gd_02512,APAC,ID,iPhone 15,iOS 17.2
gd_02513,NAM,CA,iPhone 15,iOS 17.2
gd_02514,APAC,JP,iPhone 14,iOS 18.1
gd_02515,NAM,CA,Pixel 8,Android 14
gd_02516,EU,ES,iPhone 15,iOS 18.1
gd_02517,APAC,ID,iPhone 14,iOS 17.5
gd_02518,MEA,ZA,iPhone 15,iOS 17.5
gd_02519,EU,ES,Galaxy A54,Android 14
gd_02520,LATAM,MX,iPhone 15,iOS 18.1
gd_02521,MEA,AE,iPhone 14,iOS 17.5
gd_02522,NAM,CA,Galaxy S23,Android 14
gd_02523,NAM,CA,iPhone 14,iOS 17.5
gd_02524,APAC,PH,iPhone 14,iOS 17.5
gd_02525,APAC,JP,Galaxy A54,Android 14
gd_02526,EU,ES,iPhone 13,iOS 17.5
gd_02527,APAC,ID,Pixel 8,Android 12
gd_02528,APAC,JP,Pixel 7,Android 13
gd_02529,APAC,PH,iPhone 14,iOS 17.2
gd_02530,APAC,IN,iPhone 15,iOS 17.2
gd_02531,NAM,CA,Pixel 8,Android 14
gd_02532,NAM,CA,iPhone 15,iOS 17.5
gd_02533,NAM,CA,iPhone 13,iOS 17.5
gd_02534,MEA,NG,Redmi Note 12,Android 12
gd_02535,MEA,AE,iPhone 15,iOS 16.4
gd_02536,LATAM,BR,iPhone 15,iOS 16.4
gd_02537,NAM,US,iPhone 15,iOS 18.1
gd_02538,APAC,PH,Pixel 8,Android 15
gd_02539,NAM,CA,Redmi Note 12,Android 12
gd_02540,EU,FR,Galaxy A54,Android 12
gd_02541,NAM,US,Pixel 7,Android 12
gd_02542,LATAM,MX,Redmi Note 12,Android 14
gd_02543,NAM,CA,Galaxy A54,Android 14
gd_02544,APAC,JP,iPhone 13,iOS 16.4
gd_02545,MEA,NG,Redmi Note 12,Android 12
gd_02546,APAC,PH,Pixel 8,Android 12
gd_02547,NAM,CA,iPhone 14,iOS 17.2
gd_02548,LATAM,MX,Galaxy A54,Android 15
gd_02549,APAC,IN,iPhone 15,iOS 17.5
gd_02550,EU,FR,Galaxy S23,Android 14
gd_02551,APAC,JP,iPhone 15,iOS 16.4
gd_02552,LATAM,MX,Pixel 8,Android 12
gd_02553,EU,UK,Redmi Note 12,Android 13
gd_02554,APAC,PH,Pixel 8,Android 12
gd_02555,EU,ES,iPhone 15,iOS 16.4
gd_02556,NAM,US,iPhone 15,iOS 16.4
gd_02557,LATAM,MX,Galaxy A54,Android 12
gd_02558,NAM,US,Pixel 7,Android 14
gd_02559,EU,ES,Galaxy S23,Android 12
gd_02560,EU,UK,iPhone 13,iOS 16.4
gd_02561,EU,DE,Redmi Note 12,Android 14
gd_02562,EU,DE,iPhone 14,iOS 18.1
gd_02563,APAC,ID,iPhone 15,iOS 16.4
gd_02564,EU,FR,iPhone 15,iOS 17.5
gd_02565,NAM,CA,iPhone 13,iOS 17.2
gd_02566,LATAM,AR,Galaxy A54,Android 15
gd_02567,MEA,AE,Pixel 8,Android 15
gd_02568,EU,UK,iPhone 13,iOS 16.4
gd_02569,EU,ES,Pixel 8,Android 12
gd_02570,NAM,US,iPhone 14,iOS 16.4
gd_02571,NAM,CA,iPhone 15,iOS 18.1
gd_02572,EU,DE,iPhone 15,iOS 17.2
gd_02573,MEA,AE,Pixel 8,Android 13
gd_02574,APAC,ID,iPhone 13,iOS 16.4
gd_02575,EU,DE,Pixel 8,Android 15
gd_02576,MEA,ZA,iPhone 15,iOS 17.2
gd_02577,EU,FR,iPhone 14,iOS 17.5
gd_02578,EU,DE,Pixel 7,Android 15
gd_02579,EU,ES,Pixel 7,Android 15
gd_02580,NAM,US,iPhone 13,iOS 16.4
gd_02581,LATAM,AR,iPhone 15,iOS 16.4
gd_02582,EU,DE,Galaxy S23,Android 14
gd_02583,APAC,ID,Galaxy S23,Android 15
gd_02584,EU,UK,iPhone 15,iOS 18.1
gd_02585,LATAM,AR,iPhone 13,iOS 17.2
gd_02586,APAC,IN,iPhone 13,iOS 17.2
gd_02587,EU,DE,iPhone 13,iOS 17.5
gd_02588,NAM,CA,Pixel 8,Android 13
gd_02589,LATAM,MX,iPhone 15,iOS 16.4
gd_02590,APAC,JP,Redmi Note 12,Android 13
gd_02591,EU,ES,Galaxy A54,Android 14
gd_02592,LATAM,AR,iPhone 15,iOS 17.2
gd_02593,NAM,CA,Galaxy S23,Android 15
gd_02594,EU,FR,Pixel 8,Android 15
gd_02595,APAC,ID,iPhone 13,iOS 17.5
gd_02596,EU,UK,iPhone 13,iOS 16.4
gd_02597,EU,DE,iPhone 15,iOS 17.5
gd_02598,NAM,CA,iPhone 14,iOS 17.5
gd_02599,NAM,US,iPhone 15,iOS 17.5
gd_02600,NAM,CA,Pixel 8,Android 15
gd_02601,NAM,US,iPhone 15,iOS 17.2
gd_02602,MEA,ZA,iPhone 13,iOS 17.5
gd_02603,APAC,ID,Galaxy S23,Android 14
gd_02604,EU,UK,iPhone 14,iOS 16.4
gd_02605,EU,ES,iPhone 15,iOS 16.4
gd_02606,APAC,ID,iPhone 14,iOS 17.5
gd_02607,NAM,US,Galaxy A54,Android 15
gd_02608,EU,DE,Galaxy S23,Android 14
gd_02609,APAC,ID,Galaxy S23,Android 15
gd_02610,EU,ES,Redmi Note 12,Android 14
gd_02611,APAC,JP,iPhone 15,iOS 16.4
gd_02612,LATAM,BR,iPhone 13,iOS 18.1
gd_02613,LATAM,BR,Redmi Note 12,Android 12
gd_02614,NAM,US,iPhone 14,iOS 17.2
gd_02615,NAM,US,Galaxy A54,Android 15
gd_02616,NAM,CA,Galaxy S23,Android 12
gd_02617,LATAM,AR,Galaxy A54,Android 14
gd_02618,MEA,AE,iPhone 15,iOS 17.5
gd_02619,MEA,ZA,Galaxy S23,Android 13
gd_02620,EU,UK,iPhone 15,iOS 16.4
gd_02621,LATAM,MX,iPhone 14,iOS 16.4
gd_02622,APAC,ID,Galaxy A54,Android 13
gd_02623,LATAM,MX,iPhone 13,iOS 16.4
gd_02624,APAC,IN,iPhone 15,iOS 17.5
gd_02625,NAM,US,Galaxy S23,Android 14
gd_02626,NAM,CA,iPhone 14,iOS 18.1
gd_02627,MEA,ZA,iPhone 14,iOS 18.1
gd_02628,EU,DE,iPhone 15,iOS 17.5
gd_02629,EU,UK,Pixel 8,Android 13
gd_02630,EU,UK,Pixel 7,Android 15
gd_02631,EU,DE,Redmi Note 12,Android 13
gd_02632,MEA,ZA,iPhone 14,iOS 17.5
gd_02633,NAM,CA,iPhone 13,iOS 18.1
gd_02634,NAM,CA,iPhone 13,iOS 16.4
gd_02635,LATAM,MX,iPhone 15,iOS 17.2
gd_02636,APAC,ID,iPhone 13,iOS 17.5
gd_02637,NAM,US,iPhone 13,iOS 18.1
gd_02638,NAM,CA,Galaxy S23,Android 15
gd_02639,NAM,US,Pixel 7,Android 14
gd_02640,NAM,CA,iPhone 14,iOS 16.4
gd_02641,NAM,CA,iPhone 13,iOS 17.5
gd_02642,NAM,US,iPhone 15,iOS 16.4
gd_02643,APAC,IN,iPhone 14,iOS 16.4
gd_02644,LATAM,BR,iPhone 13,iOS 17.5
gd_02645,LATAM,AR,Galaxy S23,Android 15
gd_02646,EU,DE,iPhone 13,iOS 17.2
gd_02647,EU,DE,Pixel 8,Android 13
gd_02648,MEA,AE,iPhone 13,iOS 18.1
gd_02649,APAC,PH,Galaxy A54,Android 12
gd_02650,APAC,ID,Redmi Note 12,Android 14
gd_02651,NAM,US,Galaxy S23,Android 14
gd_02652,EU,ES,Pixel 7,Android 14
gd_02653,APAC,IN,iPhone 13,iOS 18.1
gd_02654,APAC,PH,iPhone 15,iOS 16.4
gd_02655,NAM,CA,Pixel 8,Android 15
gd_02656,MEA,ZA,Pixel 8,Android 15
gd_02657,APAC,IN,Pixel 7,Android 14
gd_02658,APAC,JP,iPhone 14,iOS 18.1
gd_02659,NAM,CA,iPhone 13,iOS 17.5
gd_02660,APAC,IN,iPhone 15,iOS 17.2
gd_02661,APAC,JP,iPhone 13,iOS 17.5
gd_02662,NAM,CA,iPhone 13,iOS 17.5
gd_02663,APAC,JP,iPhone 15,iOS 17.5
gd_02664,APAC,JP,Pixel 8,Android 15
gd_02665,LATAM,BR,Galaxy A54,Android 13
gd_02666,NAM,CA,iPhone 13,iOS 17.2
gd_02667,LATAM,AR,Redmi Note 12,Android 13
gd_02668,EU,UK,Pixel 8,Android 13
gd_02669,NAM,US,Galaxy A54,Android 12
gd_02670,NAM,CA,Redmi Note 12,Android 15
gd_02671,NAM,CA,Galaxy S23,Android 15
gd_02672,EU,UK,iPhone 14,iOS 18.1
gd_02673,EU,FR,iPhone 13,iOS 18.1
gd_02674,APAC,JP,iPhone 15,iOS 17.2
gd_02675,NAM,CA,Pixel 7,Android 14
gd_02676,MEA,AE,Pixel 7,Android 15
gd_02677,NAM,CA,Galaxy A54,Android 13
gd_02678,APAC,ID,iPhone 13,iOS 17.2
gd_02679,MEA,AE,Pixel 8,Android 12
gd_02680,LATAM,AR,Galaxy A54,Android 14
gd_02681,APAC,JP,iPhone 13,iOS 16.4
gd_02682,APAC,PH,Redmi Note 12,Android 12
gd_02683,NAM,US,Redmi Note 12,Android 13
gd_02684,NAM,CA,Pixel 7,Android 12
gd_02685,EU,FR,Pixel 7,Android 13
gd_02686,NAM,CA,Redmi Note 12,Android 15
gd_02687,EU,DE,iPhone 13,iOS 16.4
gd_02688,NAM,US,Galaxy S23,Android 12
gd_02689,MEA,ZA,Redmi Note 12,Android 14
gd_02690,LATAM,AR,Galaxy S23,Android 14
gd_02691,LATAM,AR,iPhone 13,iOS 18.1
gd_02692,APAC,ID,Pixel 7,Android 15
gd_02693,NAM,US,iPhone 14,iOS 17.5
gd_02694,NAM,CA,iPhone 14,iOS 18.1
gd_02695,APAC,JP,Pixel 7,Android 14
gd_02696,APAC,JP,iPhone 14,iOS 18.1
gd_02697,EU,UK,iPhone 14,iOS 17.5
gd_02698,EU,ES,Pixel 8,Android 12
gd_02699,EU,DE,Redmi Note 12,Android 12
gd_02700,NAM,CA,Redmi Note 12,Android 15
gd_02701,EU,ES,Galaxy A54,Android 12
gd_02702,EU,FR,iPhone 14,iOS 17.2
gd_02703,APAC,IN,iPhone 14,iOS 16.4
gd_02704,MEA,NG,Pixel 7,Android 15
gd_02705,APAC,JP,iPhone 13,iOS 18.1
gd_02706,APAC,PH,iPhone 13,iOS 17.2
gd_02707,LATAM,MX,iPhone 14,iOS 17.2
gd_02708,NAM,CA,iPhone 14,iOS 16.4
gd_02709,APAC,PH,iPhone 14,iOS 17.2
gd_02710,EU,UK,Pixel 8,Android 14
gd_02711,APAC,IN,Pixel 8,Android 13
gd_02712,NAM,US,Galaxy A54,Android 12
gd_02713,LATAM,AR,iPhone 13,iOS 16.4
gd_02714,MEA,ZA,Pixel 7,Android 13
gd_02715,NAM,US,Galaxy A54,Android 15
gd_02716,NAM,CA,Galaxy S23,Android 15
gd_02717,NAM,US,iPhone 15,iOS 18.1
gd_02718,LATAM,BR,Galaxy A54,Android 12
gd_02719,APAC,ID,iPhone 15,iOS 17.5
gd_02720,NAM,US,Galaxy A54,Android 15
gd_02721,LATAM,MX,Redmi Note 12,Android 15
gd_02722,EU,FR,iPhone 13,iOS 17.2
gd_02723,EU,FR,iPhone 14,iOS 18.1
gd_02724,EU,FR,iPhone 15,iOS 17.2
gd_02725,APAC,IN,Galaxy A54,Android 12
gd_02726,EU,ES,iPhone 14,iOS 17.5
gd_02727,EU,DE,Redmi Note 12,Android 13
gd_02728,EU,DE,Pixel 8,Android 15
gd_02729,LATAM,MX,Pixel 7,Android 14
gd_02730,APAC,IN,iPhone 15,iOS 17.2
gd_02731,MEA,AE,iPhone 14,iOS 17.2
gd_02732,APAC,ID,Pixel 7,Android 14
gd_02733,APAC,IN,iPhone 13,iOS 16.4
gd_02734,EU,ES,iPhone 13,iOS 18.1
gd_02735,LATAM,MX,Redmi Note 12,Android 15
gd_02736,NAM,US,iPhone 15,iOS 18.1
gd_02737,NAM,US,iPhone 15,iOS 16.4
gd_02738,NAM,CA,Pixel 7,Android 15
gd_02739,NAM,CA,Redmi Note 12,Android 13
gd_02740,MEA,AE,iPhone 14,iOS 17.5
gd_02741,MEA,NG,Pixel 8,Android 12
gd_02742,APAC,IN,Galaxy A54,Android 12
gd_02743,NAM,CA,Redmi Note 12,Android 12
gd_02744,LATAM,BR,Galaxy S23,Android 15
gd_02745,APAC,JP,Pixel 7,Android 14
gd_02746,EU,ES,iPhone 15,iOS 17.5
gd_02747,APAC,IN,Pixel 7,Android 15
gd_02748,APAC,IN,Pixel 7,Android 15
gd_02749,NAM,CA,iPhone 14,iOS 16.4
gd_02750,APAC,ID,iPhone 15,iOS 17.5
gd_02751,APAC,ID,Galaxy A54,Android 12
gd_02752,NAM,US,Redmi Note 12,Android 15
gd_02753,EU,DE,Redmi Note 12,Android 13
gd_02754,APAC,IN,Pixel 7,Android 12
gd_02755,APAC,IN,iPhone 13,iOS 17.5
gd_02756,MEA,ZA,iPhone 15,iOS 16.4
gd_02757,LATAM,BR,Pixel 8,Android 15
gd_02758,APAC,PH,Galaxy A54,Android 12
gd_02759,APAC,PH,iPhone 14,iOS 18.1
gd_02760,APAC,PH,Galaxy S23,Android 15
gd_02761,APAC,IN,iPhone 13,iOS 17.2
gd_02762,NAM,US,iPhone 14,iOS 17.5
gd_02763,APAC,ID,Redmi Note 12,Android 14
gd_02764,APAC,JP,iPhone 15,iOS 17.5
gd_02765,APAC,IN,Pixel 8,Android 15
gd_02766,LATAM,BR,Galaxy A54,Android 14
gd_02767,APAC,PH,iPhone 13,iOS 16.4
gd_02768,EU,DE,iPhone 14,iOS 18.1
gd_02769,NAM,CA,Galaxy S23,Android 14
gd_02770,NAM,US,iPhone 15,iOS 18.1
gd_02771,EU,ES,iPhone 15,iOS 17.2
gd_02772,EU,FR,iPhone 13,iOS 16.4
gd_02773,NAM,CA,iPhone 15,iOS 16.4
gd_02774,NAM,CA,iPhone 15,iOS 17.2
gd_02775,NAM,CA,iPhone 13,iOS 17.5
gd_02776,LATAM,MX,iPhone 13,iOS 17.5
gd_02777,APAC,ID,Pixel 7,Android 14
gd_02778,EU,UK,Pixel 8,Android 12
gd_02779,NAM,US,iPhone 15,iOS 17.2
gd_02780,NAM,CA,iPhone 15,iOS 16.4
gd_02781,NAM,US,iPhone 14,iOS 17.2
gd_02782,EU,UK,iPhone 14,iOS 17.5
gd_02783,NAM,US,Pixel 8,Android 13
gd_02784,EU,DE,iPhone 15,iOS 16.4
gd_02785,MEA,NG,iPhone 13,iOS 18.1
gd_02786,APAC,IN,iPhone 15,iOS 18.1
gd_02787,LATAM,BR,iPhone 15,iOS 17.2
gd_02788,NAM,CA,iPhone 15,iOS 16.4
gd_02789,NAM,US,iPhone 15,iOS 17.2
gd_02790,MEA,AE,iPhone 15,iOS 17.2
gd_02791,EU,FR,Pixel 8,Android 14
gd_02792,APAC,JP,Redmi Note 12,Android 15
gd_02793,MEA,ZA,Pixel 7,Android 12
gd_02794,APAC,JP,Pixel 7,Android 14
gd_02795,EU,UK,Pixel 7,Android 14
gd_02796,APAC,IN,Galaxy A54,Android 15
gd_02797,NAM,US,iPhone 13,iOS 16.4
gd_02798,NAM,CA,Galaxy A54,Android 15
gd_02799,NAM,CA,iPhone 13,iOS 18.1
gd_02800,LATAM,MX,Galaxy A54,Android 12
gd_02801,APAC,IN,Pixel 8,Android 14
gd_02802,EU,DE,iPhone 14,iOS 18.1
gd_02803,NAM,US,iPhone 13,iOS 17.5
gd_02804,APAC,ID,iPhone 15,iOS 16.4
gd_02805,MEA,ZA,iPhone 14,iOS 17.2
gd_02806,EU,FR,iPhone 14,iOS 16.4
gd_02807,EU,ES,iPhone 14,iOS 18.1
gd_02808,LATAM,AR,Galaxy S23,Android 14
gd_02809,LATAM,BR,iPhone 14,iOS 17.5
gd_02810,MEA,ZA,Pixel 7,Android 12
gd_02811,EU,UK,iPhone 15,iOS 17.2
gd_02812,NAM,CA,Galaxy A54,Android 12
gd_02813,EU,ES,Pixel 8,Android 15
gd_02814,EU,UK,iPhone 13,iOS 17.5
gd_02815,LATAM,AR,iPhone 15,iOS 18.1
gd_02816,NAM,CA,Pixel 8,Android 15
gd_02817,APAC,IN,Redmi Note 12,Android 12
gd_02818,LATAM,BR,iPhone 15,iOS 18.1
gd_02819,MEA,ZA,iPhone 15,iOS 16.4
gd_02820,APAC,PH,Galaxy A54,Android 15
gd_02821,MEA,ZA,Pixel 7,Android 12
gd_02822,NAM,US,iPhone 13,iOS 16.4
gd_02823,EU,FR,Pixel 8,Android 12
gd_02824,NAM,US,Galaxy S23,Android 15
gd_02825,MEA,ZA,Galaxy A54,Android 15
gd_02826,LATAM,AR,iPhone 15,iOS 17.2
gd_02827,NAM,CA,iPhone 13,iOS 18.1
gd_02828,NAM,CA,Galaxy A54,Android 15
gd_02829,EU,ES,Pixel 7,Android 14
gd_02830,NAM,CA,Galaxy S23,Android 12
gd_02831,LATAM,MX,iPhone 13,iOS 17.5
gd_02832,NAM,CA,Pixel 8,Android 14
gd_02833,LATAM,BR,Galaxy A54,Android 12
gd_02834,APAC,IN,Galaxy A54,Android 12
gd_02835,EU,ES,Redmi Note 12,Android 15
gd_02836,NAM,US,iPhone 14,iOS 18.1
gd_02837,MEA,NG,Pixel 8,Android 13
gd_02838,APAC,ID,iPhone 15,iOS 16.4
gd_02839,EU,ES,Redmi Note 12,Android 13
gd_02840,EU,FR,Redmi Note 12,Android 12
gd_02841,LATAM,BR,Galaxy A54,Android 15
gd_02842,LATAM,MX,iPhone 15,iOS 17.5
gd_02843,LATAM,AR,Pixel 7,Android 15
gd_02844,APAC,PH,Galaxy S23,Android 12
gd_02845,LATAM,AR,iPhone 14,iOS 17.2
gd_02846,EU,ES,iPhone 13,iOS 17.2
gd_02847,APAC,PH,iPhone 13,iOS 17.2
gd_02848,EU,ES,iPhone 13,iOS 17.5
gd_02849,APAC,JP,Redmi Note 12,Android 12
gd_02850,MEA,AE,Redmi Note 12,Android 14
gd_02851,MEA,AE,Galaxy A54,Android 15
gd_02852,APAC,PH,Pixel 7,Android 13
gd_02853,APAC,ID,iPhone 15,iOS 18.1
gd_02854,LATAM,AR,Pixel 7,Android 12
gd_02855,MEA,NG,iPhone 15,iOS 17.5
gd_02856,LATAM,BR,iPhone 13,iOS 17.2
gd_02857,NAM,CA,Pixel 8,Android 12
gd_02858,EU,ES,Pixel 7,Android 14
gd_02859,LATAM,MX,iPhone 15,iOS 16.4
gd_02860,APAC,IN,iPhone 14,iOS 16.4
gd_02861,APAC,IN,iPhone 15,iOS 17.2
gd_02862,APAC,PH,iPhone 13,iOS 17.2
gd_02863,EU,UK,iPhone 15,iOS 17.2
gd_02864,EU,DE,iPhone 14,iOS 17.2
gd_02865,LATAM,MX,iPhone 14,iOS 16.4
gd_02866,EU,UK,iPhone 15,iOS 17.5
gd_02867,APAC,PH,Pixel 7,Android 13
gd_02868,APAC,JP,iPhone 15,iOS 17.2
gd_02869,LATAM,BR,iPhone 13,iOS 17.5
gd_02870,EU,DE,Pixel 8,Android 15
gd_02871,APAC,ID,iPhone 13,iOS 17.2
gd_02872,NAM,US,Galaxy S23,Android 15
gd_02873,NAM,CA,Galaxy S23,Android 12
gd_02874,EU,DE,Galaxy A54,Android 13
gd_02875,NAM,CA,iPhone 15,iOS 17.5
gd_02876,MEA,AE,iPhone 15,iOS 17.5
gd_02877,LATAM,BR,iPhone 15,iOS 18.1
gd_02878,NAM,CA,iPhone 14,iOS 17.2
gd_02879,LATAM,MX,iPhone 13,iOS 17.5
gd_02880,APAC,IN,Pixel 7,Android 15
gd_02881,APAC,ID,iPhone 13,iOS 16.4
gd_02882,LATAM,MX,Galaxy A54,Android 12
gd_02883,APAC,IN,Pixel 7,Android 13
gd_02884,NAM,CA,iPhone 15,iOS 17.2
gd_02885,NAM,CA,iPhone 15,iOS 16.4
gd_02886,EU,DE,Pixel 7,Android 12
gd_02887,MEA,AE,iPhone 15,iOS 17.2
gd_02888,APAC,ID,Galaxy S23,Android 15
gd_02889,EU,FR,iPhone 14,iOS 17.2
gd_02890,NAM,US,iPhone 15,iOS 17.2
gd_02891,MEA,AE,iPhone 14,iOS 17.5
gd_02892,EU,UK,iPhone 13,iOS 17.5
gd_02893,APAC,IN,iPhone 14,iOS 17.2
gd_02894,APAC,ID,Pixel 7,Android 13
gd_02895,NAM,US,iPhone 13,iOS 17.5
gd_02896,NAM,US,Redmi Note 12,Android 12
gd_02897,EU,UK,iPhone 13,iOS 17.2
gd_02898,EU,UK,iPhone 14,iOS 16.4
gd_02899,APAC,IN,iPhone 13,iOS 16.4
gd_02900,LATAM,AR,iPhone 14,iOS 16.4
gd_02901,NAM,CA,Pixel 8,Android 14
gd_02902,APAC,IN,iPhone 14,iOS 17.5
gd_02903,NAM,US,iPhone 14,iOS 17.5
gd_02904,NAM,CA,Galaxy A54,Android 12
gd_02905,APAC,JP,iPhone 13,iOS 16.4
gd_02906,LATAM,AR,Galaxy S23,Android 12
gd_02907,LATAM,BR,Galaxy A54,Android 12
gd_02908,NAM,US,Galaxy A54,Android 14
gd_02909,APAC,IN,iPhone 14,iOS 16.4
gd_02910,EU,DE,iPhone 13,iOS 16.4
gd_02911,MEA,ZA,Galaxy S23,Android 14
gd_02912,APAC,IN,iPhone 14,iOS 17.5
gd_02913,MEA,AE,iPhone 15,iOS 16.4
gd_02914,NAM,CA,Pixel 8,Android 12
gd_02915,EU,FR,iPhone 13,iOS 18.1
gd_02916,APAC,PH,Galaxy A54,Android 15
gd_02917,EU,ES,Galaxy A54,Android 15
gd_02918,APAC,PH,Galaxy S23,Android 12
gd_02919,APAC,IN,iPhone 13,iOS 17.2
gd_02920,MEA,ZA,Galaxy A54,Android 13
gd_02921,NAM,CA,iPhone 15,iOS 17.2
gd_02922,MEA,NG,Redmi Note 12,Android 14
gd_02923,EU,ES,Galaxy S23,Android 12
gd_02924,EU,FR,iPhone 14,iOS 17.5
gd_02925,APAC,ID,Pixel 8,Android 15
gd_02926,NAM,US,Galaxy S23,Android 12
gd_02927,MEA,ZA,iPhone 13,iOS 18.1
gd_02928,MEA,ZA,iPhone 14,iOS 17.2
gd_02929,MEA,ZA,Galaxy A54,Android 13
gd_02930,MEA,NG,iPhone 15,iOS 17.5
gd_02931,APAC,IN,iPhone 14,iOS 17.2
gd_02932,EU,DE,iPhone 15,iOS 16.4
gd_02933,LATAM,AR,Galaxy A54,Android 13
gd_02934,NAM,CA,Galaxy A54,Android 15
gd_02935,LATAM,MX,iPhone 14,iOS 17.5
gd_02936,EU,DE,iPhone 14,iOS 17.2
gd_02937,APAC,JP,Galaxy A54,Android 12
gd_02938,EU,ES,iPhone 14,iOS 17.2
gd_02939,EU,ES,iPhone 14,iOS 16.4
gd_02940,NAM,CA,Galaxy A54,Android 13
gd_02941,EU,DE,Pixel 8,Android 12
gd_02942,EU,DE,iPhone 13,iOS 16.4
gd_02943,NAM,CA,iPhone 14,iOS 17.2
gd_02944,NAM,CA,iPhone 14,iOS 17.2
gd_02945,APAC,IN,Galaxy S23,Android 13
gd_02946,EU,ES,Pixel 7,Android 13
gd_02947,LATAM,MX,Redmi Note 12,Android 13
gd_02948,NAM,US,iPhone 14,iOS 16.4
gd_02949,APAC,IN,Galaxy S23,Android 14
gd_02950,NAM,US,iPhone 15,iOS 17.2
gd_02951,APAC,IN,Galaxy S23,Android 15
gd_02952,APAC,IN,Pixel 7,Android 14
gd_02953,APAC,ID,iPhone 15,iOS 18.1
gd_02954,EU,ES,Pixel 8,Android 14
gd_02955,APAC,JP,Redmi Note 12,Android 13
gd_02956,NAM,US,Galaxy S23,Android 14
gd_02957,EU,FR,iPhone 13,iOS 16.4
gd_02958,EU,DE,iPhone 14,iOS 16.4
gd_02959,APAC,JP,Redmi Note 12,Android 15
gd_02960,EU,UK,Redmi Note 12,Android 14
gd_02961,LATAM,BR,Pixel 7,Android 12
gd_02962,EU,DE,iPhone 15,iOS 17.5
gd_02963,NAM,CA,iPhone 15,iOS 18.1
gd_02964,EU,FR,iPhone 14,iOS 18.1
gd_02965,NAM,US,iPhone 13,iOS 18.1
gd_02966,APAC,PH,Galaxy S23,Android 13
gd_02967,LATAM,AR,Galaxy S23,Android 14
gd_02968,APAC,JP,iPhone 13,iOS 18.1
gd_02969,EU,FR,Redmi Note 12,Android 14
gd_02970,NAM,US,iPhone 14,iOS 16.4
gd_02971,LATAM,MX,Pixel 7,Android 14
gd_02972,NAM,CA,Pixel 8,Android 13
gd_02973,EU,DE,Redmi Note 12,Android 12
gd_02974,LATAM,BR,iPhone 14,iOS 18.1
gd_02975,EU,ES,iPhone 14,iOS 17.5
gd_02976,NAM,CA,iPhone 13,iOS 17.5
gd_02977,NAM,CA,Pixel 7,Android 15
gd_02978,APAC,JP,iPhone 15,iOS 16.4
gd_02979,NAM,US,Redmi Note 12,Android 13
gd_02980,APAC,IN,Pixel 7,Android 15
gd_02981,EU,ES,Galaxy S23,Android 12
gd_02982,EU,ES,Galaxy A54,Android 13
gd_02983,NAM,US,Redmi Note 12,Android 12
gd_02984,LATAM,MX,Galaxy S23,Android 12
gd_02985,EU,FR,Redmi Note 12,Android 13
gd_02986,APAC,ID,Pixel 7,Android 15
gd_02987,EU,FR,Pixel 7,Android 13
gd_02988,NAM,CA,Galaxy S23,Android 14
gd_02989,EU,ES,Pixel 8,Android 12
gd_02990,APAC,IN,Galaxy A54,Android 14
gd_02991,EU,DE,Pixel 8,Android 15
gd_02992,LATAM,AR,iPhone 14,iOS 17.2
gd_02993,MEA,ZA,Galaxy S23,Android 14
gd_02994,LATAM,AR,Redmi Note 12,Android 13
gd_02995,APAC,ID,iPhone 13,iOS 18.1
gd_02996,APAC,JP,Galaxy S23,Android 14
gd_02997,APAC,ID,iPhone 14,iOS 17.2
gd_02998,EU,ES,Pixel 7,Android 13
gd_02999,LATAM,MX,Redmi Note 12,Android 12
gd_03000,LATAM,MX,Redmi Note 12,Android 15
gd_03001,NAM,US,Pixel 7,Android 12
gd_03002,LATAM,BR,Galaxy A54,Android 12
gd_03003,LATAM,AR,Galaxy A54,Android 12
gd_03004,EU,DE,Galaxy A54,Android 12
gd_03005,LATAM,BR,Galaxy S23,Android 15
gd_03006,NAM,CA,Pixel 8,Android 14
gd_03007,NAM,US,iPhone 13,iOS 16.4
gd_03008,EU,FR,Pixel 7,Android 12
gd_03009,APAC,ID,iPhone 13,iOS 17.5
gd_03010,EU,ES,iPhone 14,iOS 17.2
gd_03011,MEA,ZA,Pixel 7,Android 14
gd_03012,NAM,CA,Galaxy A54,Android 14
